Line Name,Code,Español,English,Code-switching,ToDo
script|job.arctic-seal-habbits.start:4,@64B7D71F,{@player}     Espera. ¿Mi hermana te habló de ellas?,{@player}     Wait. My sister told you about them??,,TRUE
script|job.arctic-seal-habbits.start:5,@63B7D58C,{@arcticSci}  Por supuesto. La leyenda dice que ella fue la primera en ver una Foca Listada por aquí.,{@arcticSci}  Of course. Legend says she was the first to spot a Ribbon Seal around here.,,TRUE
script|job.arctic-seal-habbits.start:6,@66B7DA45,"{@player}   Guau, ¡es increíble!","{@player}   Wow, that's amazing!",,TRUE
script|job.arctic-seal-habbits.start:7,@65B7D8B2,¿En qué te puedo ayudar?,How can I help?,,TRUE
script|job.arctic-seal-habbits.start:8,@68B7DD6B,"{@profArctic} Para empezar, tendrás que aventurarte bajo el hielo y localizar una Foca Listada.","{@profArctic} To start with, you'll need to venture below the ice and track down a Ribbon Seal.",,TRUE
script|job.arctic-seal-habbits.start:9,@67B7DBD8,Utiliza tu {nameof Icebreaker} para llegar al {m}Paso Efímero{/m}.,You may need to use your {nameof Icebreaker} to reach all parts of the {m}Ephemeral Impasse{/m}.,,TRUE
script|job.arctic-seal-habbits.wrongPlace:0,@F514F935,"{@guide}    Sin duda, éste es la foca que buscamos, pero no parece hayga muchas.","{@guide}    This is definitely the kind of seal we're looking for, but there don't seem to be many here.",,TRUE
script|job.arctic-seal-habbits.wrongPlace:1,@F414F7A2,Debemos seguir buscando su hábitat principal.,We need to keep looking for their main habitat.,,TRUE
script|job.arctic-seal-habbits.rightPlace:0,@CE36CD9C,"{@guide}    Detecto muchas focas en la zona, lo que indica que éste es su hábitat principal.","{@guide}    I'm detecting many seals in the area, which indicates that this is the seals' main habitat.",,TRUE
script|job.arctic-seal-habbits.rightPlace:2,@D036D0C2,{@guide}    ¡Asegúrate de escanear una foca mientras estés aquí!,{@guide}    Make sure to scan a seal while you're here!,,TRUE
script|job.arctic-seal-habbits.microLeft:0,@6FAB1CD6,"{@guide}    La {nameof @profArctic} también querrá saber qué criaturas microscópicas hay aquí, así que asegúrate de escanearlas también.","{@guide}    {nameof @profArctic} will also want to know about microscopic creatures here, so be sure to scan those too.",,TRUE
script|job.arctic-seal-habbits.microCount:0,@1E6FD582,"{@guide}    Creo que son todas. Ahora contemos todas las poblaciones, sólo para ser cuidadosos.","{@guide}    I think that's all of them. Next let's count all the populations, just to be thorough.",,TRUE
script|job.arctic-seal-habbits.reportBack:0,@B04D4AE0,{@guide}    ¡Ya está todo! ¡Informemos a {nameof @profArctic}!,{@guide}    That's everything! Let's report back to {nameof @profArctic}!,,TRUE
script|job.arctic-seal-habbits.helpStart:0,@6DD712A6,{@guide}    Deberíamos comprobar la grieta de hielo en busca de {pluralnameof RibbonSeal}.,{@guide}    We should check the ice crevice for {pluralnameof RibbonSeal}.,,TRUE
script|job.arctic-seal-habbits.helpWrongPlace:0,@33AC5636,"{@guide}    Vimos una foca en el {nameof RS-4Z}, pero fue un hallazgo raro. Tenemos que encontrar su hogar.","{@guide}    We saw a seal in {nameof RS-4Z}, but that was an outlier. We need to find their home base.",,TRUE
script|job.arctic-seal-habbits.helpWrongPlace:1,@34AC57C9,Sigue buscando en sitios diferentes.,Keep looking in different sites.,,TRUE
script|job.arctic-seal-habbits.helpMicro:0,@6D22A6F6,{@guide}    Busca bichos microscópicos en {nameof RS-4Y}.,{@guide}    Look around for microscopic critters in {nameof RS-4Y}.,,TRUE
script|job.arctic-seal-habbits.helpCount:0,@04DA250D,{@guide}    Cuenta todas las especies que encontramos.,{@guide}    Count all the species we found.,,TRUE
script|job.arctic-seal-habbits.helpReportBack:0,@8B59D6BB,{@guide}    Tenemos todo lo que necesitamos. Hablemos con {nameof @profArctic}.,{@guide}    We have everything we need. Let's talk to {nameof @profArctic}.,,TRUE
script|job.arctic-seal-habbits.catchFindHabitat:0,@F8E412E6,{@guide}    Dirígete al {m}Paso Efímero{/m} y averigua dónde viven las {pluralnameof RibbonSeal}.,{@guide}    Head to the {m}Ephemeral Impasse{/m} and find where {pluralnameof RibbonSeal} live.,,TRUE
script|job.arctic-seal-habbits.catchFindRibbon:0,@35C6FFFF,{@guide}    Escanea a una {nameof RibbonSeal} en donde vive.,{@guide}    Scan a {nameof RibbonSeal} where it lives.,,TRUE
script|job.arctic-seal-habbits.catchCountSeal:0,@91C32BC2,{@guide}    Cuenta la población de {nameof RibbonSeal} en {nameof RS-4Y}.,{@guide}    Count the {nameof RibbonSeal} population at {nameof RS-4Y}.,,TRUE
script|job.arctic-seal-habbits.catchFindMicro:0,@6AB6BA75,{@guide}    Busca especies microscópicas en {nameof RS-4Y} utilizando tu {nameof Microscope}.,{@guide}    Look around for microscopic species in {nameof RS-4Y} using your {nameof Microscope}.,,TRUE
script|job.arctic-seal-habbits.catchCountMicro:0,@93F39771,{@guide}   Cuenta la población de especies microscópicas en {nameof RS-4Y} utilizando tu {nameof Microscope}.,{@guide}   Count the population of the microscopic species in {nameof RS-4Y} using your {nameof Microscope}.,,TRUE
script|job.arctic-seal-habbits.catchReport:0,@CDE4E946,"{@player}   ¿Y ahora qué, {nameof @guide}?","{@player}   What now, {nameof @guide}?",,TRUE
script|job.arctic-seal-habbits.catchReport:1,@CEE4EAD9,{@guide}    ¡Tienes que volver a la estación y hablar con la {nameof @profArctic}!,{@guide}    You need to return to the station and talk to {nameof @profArctic}!,,TRUE
script|job.arctic-seal-habbits.argue.intro:1,@7CE76F66,{@profArctic} Ya hablamos de las condiciones del hábitat de las focas en {nameof RS-4Y}.,{@profArctic} We've already talked about the seal habitat conditions at {nameof RS-4Y}.,,TRUE
script|job.arctic-seal-habbits.argue.intro:10,@F6544462,"{@profArctic} Las focas son muy chulas, ¿verdad?","{@profArctic} The seals are pretty cool, right?",,TRUE
script|job.arctic-seal-habbits.argue.showClaimSite:0,@B364065F,"{@profArctic} ¿Qué averiguaste sobre las condiciones de {h}luz{/h}, {h}pH{/h} y {h}temperatura{/h} en el hábitat de las {pluralnameof RibbonSeal}?","{@profArctic} What did you learn about the {h}light{/h}, {h}pH{/h}, and {h}temperature{/h} conditions in the {pluralnameof RibbonSeal}' habitat?",,TRUE
script|job.arctic-seal-habbits.argue.showClaimSite:2,@B5640985,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.arctic-seal-habbits.argue.showClaimSite:5,@AE63FE80,Ahorita regreso,Let me get back to you.,,TRUE
script|job.arctic-seal-habbits.argue.unrelatedSite:1,@80ED4ADD,"{@profArctic} Hmm. Eso es interesante, pero no es útil en este caso.","{@profArctic} Hmm. That's interesting, but not really helpful here.",,TRUE
script|job.arctic-seal-habbits.argue.beforeSpeciesClaim:0,@1F9C8460,{@profArctic} Entiendo por qué a las focas les gusta acurrucarse ahí.,{@profArctic} I can see why seals might like to cozy up in there.,,TRUE
script|job.arctic-seal-habbits.argue.showClaimSpecies:0,@AE841D7E,{@profArctic} ¿Y las especies microscópicas? ¿Encontraste alguna?,{@profArctic} What about microscopic species? Did you find any?,,TRUE
script|job.arctic-seal-habbits.argue.showClaimSpecies:2,@AC841A58,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.arctic-seal-habbits.argue.showClaimSpecies:5,@B384255D,Ahorita regreso,Let me get back to you.,,TRUE
script|job.arctic-seal-habbits.argue.unrelatedSpecies:1,@FDC216E2,"{@profArctic} Hmm. Eso es interesante, pero no es útil en este caso.","{@profArctic} Hmm. That's interesting, but not really helpful here.",,TRUE
script|job.arctic-seal-habbits.argue.giveUp:0,@486E29A1,"{@profArctic} No hay problema, Oli. Avísame cuando estés lista.","{@profArctic} No problem, Ollie. Just let me know when you're ready.",,TRUE
script|job.arctic-seal-habbits.argue.completeSpecies:1,@B0CB632B,"{@profArctic} ¡Vaya, tantos microorganismos! Buen trabajo, Oli.","{@profArctic} Wow, so many microorganisms! Nice job, Ollie.",,TRUE
script|job.arctic-seal-habbits.argue.completeSpecies:2,@B1CB64BE,Al menos que haygas encontrado más pruebas de su ubicación...?,And I can't believe you saw a Ribbon Seal! I've been here 6 years and I've seen one maybe twice.,,TRUE
script|job.arctic-seal-habbits.argue.completeSpecies:3,@B2CB6651,"Es precioso allá abajo, ¿verdad?","Gorgeous down there, isn't it?",,TRUE
script|job.arctic-seal-habbits.argue.completeSpecies:4,@B3CB67E4,{@player} Sí. Y un poco aterrador.,"{@player}     Yeah. A little eerie, too.",,TRUE
script|job.arctic-seal-habbits.argue.completeSpecies:5,@B4CB6977,{@profArctic} ¿De verdad? A mí me parece relajante. Todo ese hielo y tranquilidad.,{@profArctic} Really? I find it comforting. All that ice and quiet.,,TRUE
script|job.arctic-seal-habbits.argue.completeSpecies:6,@B5CB6B0A,"Pero si las grietas de hielo no son lo tu media naranja, no pasa nada. Estoy segura de que podré encontrar a otra persona para el próximo trabajo...","But if ice crevices aren't your thing, no biggie. I'm sure I can find someone else for the next job--",,TRUE
script|job.arctic-seal-habbits.argue.completeSpecies:8,@A7CB5500,{@player}     ¿Hay otro trabajo? ¿De qué se trata? ¿Cuándo me voy?,"{@player}     Oh, there's another job down there?? What is it? When do I leave?",,TRUE
script|job.arctic-seal-habbits.argue.completeSpecies:9,@A8CB5693,"{@arcticSci}  Bien, ahora sí suenas como tu hermana.","{@arcticSci}  Well, now you really sound like your sister.",,TRUE
script|job.arctic-seal-habbits.argue.completeSpecies:10,@6B2D0381,"{@profArctic} Es todo tuyo si lo quieres, Oli. Sólo tienes que consultar el Tablón de Empleos cuando estés lista.","{@profArctic} It's all yours if you want it, Ollie. Just check the Job Board when you're ready.",,TRUE
script|job.arctic-stationary-survival.start:0,@F3ECD477,{@profArctic} ¡Me alegro de que estés investigando la vida bajo el hielo!,"{@profArctic} Oh, I'm glad you're looking into the life under the ice!",,TRUE
script|job.arctic-stationary-survival.start:1,@F2ECD2E4,Toda la estación está hablando de ello.,The whole station's talking about it.,,TRUE
script|job.arctic-stationary-survival.start:2,@F5ECD79D,{@arcticSci}  Tenemos gente haciendo apuestas sobre cómo están sobreviviendo los animalitos...,{@arcticSci}  We've got people taking bets on how the critters are surviving...,,TRUE
script|job.arctic-stationary-survival.start:3,@F4ECD60A,"Y un colega al sur, en la Antártida, cree que nos lo estamos inventando todo/",And a colleague down south in Antarctica who thinks we're making the whole thing up.,,TRUE
script|job.arctic-stationary-survival.start:4,@EFECCE2B,{@player}   Guau... ¿cuánta gente sabe de esto?,{@player}   Whoa... how many people know about this??,,TRUE
script|job.arctic-stationary-survival.start:5,@EEECCC98,Este lugar siempre parece tan vacío.,This place always seems so empty.,,TRUE
script|job.arctic-stationary-survival.start:6,@F1ECD151,"{@arcticSci}  Somos una comunidad muy unida, Oli. La gente habla.","{@arcticSci}  We're a tight-knit community, Ollie. People talk.",,TRUE
script|job.arctic-stationary-survival.start:7,@F0ECCFBE,{@player}   Ay. Vale. No hay presión.,{@player}   Phew. Okay. No pressure.,,TRUE
script|job.arctic-stationary-survival.start:8,@EBECC7DF,"Entonces, ¿cómo puedo averiguar qué mantiene vivas a estas criaturas?",So how can I figure out what's keeping these creatures alive?,,TRUE
script|job.arctic-stationary-survival.start:9,@EAECC64C,{@profArctic} Tendrás que observar las relaciones entre las especies que descubriste en el {h}sitio X{/h}.,{@profArctic}  You'll need to observe the relationships between the species you discovered at {h}site X{/h}.,,TRUE
script|job.arctic-stationary-survival.start:10,@3ECFE3BC,Luego crea un {h}Modelo Visual{/h} y observa lo que te revela.,Then create a {h}Visual Model{/h} and see what it reveals.,,TRUE
script|job.arctic-stationary-survival.start:11,@3FCFE54F,"¡Buena suerte, Oli!","Good luck, Ollie!",,TRUE
script|job.arctic-stationary-survival.weDidIt:0,@2C462723,"{@guide}    ¡Suficiente trabajo, Oli! ¡Tu modelo está lleno de datos maravillosos!","{@guide}    Sufficient work, O! Your model is full of wonderful data!",,TRUE
script|job.arctic-stationary-survival.weDidIt:1,@2B462590,{@player}   Vaya... ¡Creo que lo resolvimos!,{@player}   Wow... I think we solved it!,,TRUE
script|job.arctic-stationary-survival.helpMe:0,@6543C148,"{@player}   ¿Qué hago primero, {nameof @guide}?","{@player}   What should I do first, {nameof @guide}?",,TRUE
script|job.arctic-stationary-survival.helpMe:1,@6643C2DB,"{@guide}    Para crear tu {h}modelo{/h}, primero tienes que entender cómo interactúan las especies entre ellas.","{@guide}    In order to create your {h}model{/h}, you'll need to first understand how the species interact with each other.",,TRUE
script|job.arctic-stationary-survival.helpMe:2,@6743C46E,{@player}   Ah... así que tengo que empezar por el {h}Tanque de Observación{/h}.,{@player}   Oh... so I need to start with the {h}Observation Tank{/h}.,,TRUE
script|job.arctic-stationary-survival.helpMe:3,@6843C601,"{@guide}    Afirmativo, Oli.","{@guide}    Affirmative, O.",,TRUE
script|job.arctic-stationary-survival.helpMe:4,@6943C794,"Cuando haygas terminado, dirígete a la {nameof Modeling} para construir el modelo apropiado.","Once you're done there, head to the {nameof Modeling} to construct the appropriate model.",,TRUE
script|job.arctic-stationary-survival.catchVisualModel:0,@E6CDC9B1,"{@player}   ¿Y ahora qué, {nameof @guide}?","{@player}   What now, {nameof @guide}?",,TRUE
script|job.arctic-stationary-survival.catchVisualModel:1,@E5CDC81E,{@guide}    ¡Haz un Modelo Visual de las interacciones de los organismos en el Sitio X!,{@guide}    Make a Visual Model of organism interactions at Site X!,,TRUE
script|job.arctic-stationary-survival.catchReport:0,@B075C3CA,"{@player} ¿Qué sigue, {nameof @guide}?","{@player} What's next, {nameof @guide}?",,TRUE
script|job.arctic-stationary-survival.catchReport:1,@B175C55D,{@guide}  ¡Vuelve a la estación y habla con la {nameof @profArctic}!,{@guide}  Return to the station and talk to {nameof @profArctic}!,,TRUE
script|job.arctic-stationary-survival.argue.intro:0,@3B94F7F5,{@profArctic} ¡Oli! ¿Cómo te fue por ahí?,{@profArctic} Ollie! How'd it go out there?,,TRUE
script|job.arctic-stationary-survival.argue.intro:1,@3A94F662,¿Descubriste cómo sobreviven las criaturas bajo el hielo?,Did you figure out how the creatures under the ice are surviving?,,TRUE
script|job.arctic-stationary-survival.argue.showClaim:1,@3DD5F90B,Presentar los datos del AQOS,Present facts from AQOS,,TRUE
script|job.arctic-stationary-survival.argue.showClaim:4,@40D5FDC4,Ahorita regreso,Let me get back to you.,,TRUE
script|job.arctic-stationary-survival.argue.unrelated:1,@7D574722,{@profArctic} Um... ¿querías enseñarme esto?,{@profArctic}  Um... did you mean to show me this?,,TRUE
script|job.arctic-stationary-survival.argue.unrelated:2,@7C57458F,Estábamos hablando sobre la vida en el hielo. ¿Tienes algún modelo que demuestre cómo sobreviven estas criaturas?,We were talking about the life under the ice. Do you have a model that demonstrates how these creatures survive?,,TRUE
script|job.arctic-stationary-survival.argue.giveUp:0,@7044E86D,"{@profArctic} No pasa nada, Oli. ¡Seguramente que lo averiguarás!","{@profArctic}    No worries, Ollie. I'm sure you'll figure it out!",,TRUE
script|job.arctic-stationary-survival.argue.complete:1,@049E0C65,{@profArctic}   Detritus... ¡claro!,{@profArctic}   Detritus... of course!,,TRUE
script|job.arctic-stationary-survival.argue.complete:2,@019E07AC,"Sin luz solar, ninguna planta puede sobrevivir allá abajo para alimentar a los organismos.","Without sunlight, no plants can survive down there to feed the species.",,TRUE
